Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
camera-type eye development (GO:0043010),4/27,0.0028279699959403307,0.01833237544944059,0,0,7.702652075322883,45.200673181127826,FBN2;LAMA1;WT1;PAX2
cellular senescence (GO:0090398),4/27,0.0028279699959403307,0.01833237544944059,0,0,7.702652075322883,45.200673181127826,CDKN2A;HMGA1;HMGA2;CALR
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650),4/27,0.0028279699959403307,0.01833237544944059,0,0,7.702652075322883,45.200673181127826,VCAN;CHPF;BGN;DCN
peptide hormone secretion (GO:0030072),4/27,0.0028279699959403307,0.01833237544944059,0,0,7.702652075322883,45.200673181127826,RIMS2;IL6;ANXA1;PTPRN
positive regulation of erythrocyte differentiation (GO:0045648),4/27,0.0028279699959403307,0.01833237544944059,0,0,7.702652075322883,45.200673181127826,STAT5B;STAT1;TAL1;INHBA
positive regulation of nitric oxide biosynthetic process (GO:0045429),4/27,0.0028279699959403307,0.01833237544944059,0,0,7.702652075322883,45.200673181127826,CD36;PKD2;PTGS2;KLF4
regulation of blood coagulation (GO:0030193),4/27,0.0028279699959403307,0.01833237544944059,0,0,7.702652075322883,45.200673181127826,VTN;PROC;CAV1;F12
release of sequestered calcium ion into cytosol (GO:0051209),4/27,0.0028279699959403307,0.01833237544944059,0,0,7.702652075322883,45.200673181127826,CCL21;CCL19;PKD2;FGF2
cardiac ventricle morphogenesis (GO:0003208),5/44,0.002834847964159387,0.01833237544944059,0,0,5.686480186480186,33.35556766139269,MEF2C;GATA4;GATA3;PROX1;TGFBR2
neurogenesis (GO:0022008),5/44,0.002834847964159387,0.01833237544944059,0,0,5.686480186480186,33.35556766139269,ANXA1;CXCR4;SIX1;ASCL1;CIT
positive regulation of receptor-mediated endocytosis (GO:0048260),5/44,0.002834847964159387,0.01833237544944059,0,0,5.686480186480186,33.35556766139269,C3;VTN;CCL21;CCL19;SELE
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),8/108,0.00285826587696732,0.018448807024061792,0,0,3.5615560640732267,20.86195773001013,BMP2;CAV1;SOSTDC1;SPRY2;PPARG;BMPR1B;PPARA;TGFBR2
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),6/64,0.0029596669590912215,0.019067192810175583,0,0,4.594375932762548,26.751574106106272,TCF7L2;IL6;CCND1;CDKN2A;NKX2-5;RUNX2
regulation of receptor signaling pathway via JAK-STAT (GO:0046425),5/45,0.003131936971552978,0.020101019207255273,0,0,5.544034090909091,31.96747506916523,SOCS3;IL6;CAV1;BCL3;KIT
zymogen activation (GO:0031638),5/45,0.003131936971552978,0.020101019207255273,0,0,5.544034090909091,31.96747506916523,CYFIP2;MMP14;F12;BAK1;FADD
regulation of cell-matrix adhesion (GO:0001952),6/65,0.003200716205075849,0.02050383614078664,0,0,4.516273502953554,25.943194256562485,CCL21;CDKN2A;CIB1;CD36;UTRN;SKAP1
positive regulation of fibroblast proliferation (GO:0048146),4/28,0.0032420810318680745,0.020593322398318327,0,0,7.381330309901738,42.30638890264492,E2F1;PDGFA;AGT;AQP1
positive regulation of nitric oxide metabolic process (GO:1904407),4/28,0.0032420810318680745,0.020593322398318327,0,0,7.381330309901738,42.30638890264492,CD36;PKD2;PTGS2;KLF4
positive regulation of response to wounding (GO:1903036),4/28,0.0032420810318680745,0.020593322398318327,0,0,7.381330309901738,42.30638890264492,VTN;ANXA1;MDK;MYLK
ventricular septum morphogenesis (GO:0060412),4/28,0.0032420810318680745,0.020593322398318327,0,0,7.381330309901738,42.30638890264492,PROX1;NKX2-5;ZFPM2;TGFBR2
activation of cysteine-type endopeptidase activity (GO:0097202),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,CYFIP2;BAK1;FADD
branching involved in blood vessel morphogenesis (GO:0001569),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,NRP1;KDR;TGFBR2
low-density lipoprotein particle remodeling (GO:0034374),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,PLA2G2A;APOB;AGT
negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,SPRY2;GATA3;FGF2
pancreas development (GO:0031016),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,TCF7L2;PROX1;MET
positive regulation of cardiac muscle cell proliferation (GO:0060045),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,MEF2C;ZFPM2;FGF2
positive regulation of glucose metabolic process (GO:0010907),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,PMAIP1;IRS2;PPARGC1A
positive regulation of glycoprotein biosynthetic process (GO:0010560),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,CCL21;CCL19;RAMP1
positive regulation of lymphocyte migration (GO:2000403),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,CXCL10;CXCL12;CCL21
positive regulation of T-helper cell differentiation (GO:0045624),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,ANXA1;IL18;CCL19
response to chemokine (GO:1990868),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,CXCL12;CCL21;DUSP1
smooth muscle contraction (GO:0006939),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,ACTA2;ADRA1A;MYLK
vascular endothelial growth factor signaling pathway (GO:0038084),3/14,0.003317410210292477,0.020593322398318327,0,0,12.059234882764294,68.84099681667077,NRP1;FLT4;KDR
regulation of Wnt signaling pathway (GO:0030111),8/111,0.0033851201606172093,0.020975435467969906,0,0,3.4572882184354934,19.666320322760395,PRKN;BMP2;TERT;LRP1;CTNND2;SOSTDC1;ESR1;PPP1CA
cellular calcium ion homeostasis (GO:0006874),9/136,0.003432774708095838,0.021184166852649098,0,0,3.15776926966698,17.918402972977123,CCL14;CDH5;CCL13;CXCL12;CAV2;CAV1;CALR;BAK1;CCL19
positive regulation of smooth muscle cell proliferation (GO:0048661),5/46,0.003450820623301008,0.021184166852649098,0,0,5.408536585365853,30.661768482745444,JUN;IL6;STAT1;IL18;FGF2
regulation of B cell proliferation (GO:0030888),5/46,0.003450820623301008,0.021184166852649098,0,0,5.408536585365853,30.661768482745444,VAV3;MEF2C;CTLA4;IRS2;TNFRSF4
cellular component disassembly (GO:0022411),6/66,0.0034561023386364136,0.021184166852649098,0,0,4.4407744874715265,25.168594841619672,MMP14;CMA1;CTSG;LAMC1;TIMP1;A2M
ERBB signaling pathway (GO:0038127),6/66,0.0034561023386364136,0.021184166852649098,0,0,4.4407744874715265,25.168594841619672,VIL1;SHC3;ERBB2;REPS2;PRKCA;TDGF1
extracellular matrix disassembly (GO:0022617),6/66,0.0034561023386364136,0.021184166852649098,0,0,4.4407744874715265,25.168594841619672,MMP14;CMA1;CTSG;LAMC1;TIMP1;A2M
beta-catenin-TCF complex assembly (GO:1904837),4/29,0.0036956444338000394,0.022532765816039607,0,0,7.085714285714285,39.68425378674449,TLE4;TCF7L2;TERT;RUVBL1
regulation of DNA biosynthetic process (GO:2000278),4/29,0.0036956444338000394,0.022532765816039607,0,0,7.085714285714285,39.68425378674449,HGF;PDGFA;FGFR4;FGF2
collagen fibril organization (GO:0030199),7/89,0.0037025671528703582,0.022532765816039607,0,0,3.795272302038089,21.24870062521467,COL17A1;COL1A1;COL3A1;COL2A1;COL1A2;DST;COL8A1
second-messenger-mediated signaling (GO:0019932),7/89,0.0037025671528703582,0.022532765816039607,0,0,3.795272302038089,21.24870062521467,RCAN1;CXCR2;TNFSF11;CXCR4;CD36;SELE;AGT
determination of heart left/right asymmetry (GO:0061371),5/47,0.003792373000628219,0.02295631827023263,0,0,5.279491341991342,29.43191475699431,MEF2C;GATA4;PKD2;NKX2-5;TGFBR2
embryonic heart tube morphogenesis (GO:0003143),5/47,0.003792373000628219,0.02295631827023263,0,0,5.279491341991342,29.43191475699431,MEF2C;GATA4;PKD2;NKX2-5;TGFBR2
epithelial to mesenchymal transition (GO:0001837),5/47,0.003792373000628219,0.02295631827023263,0,0,5.279491341991342,29.43191475699431,BMP2;HGF;HMGA2;S100A4;HNRNPAB
positive regulation of cellular component organization (GO:0051130),8/114,0.00398436025975613,0.024075708803632787,0,0,3.3589223263244246,18.55931726114507,CDC20;CDH5;CDT1;LRP1;TAL1;BAK1;CCL19;CAMK1
acute-phase response (GO:0006953),3/15,0.004078860474730785,0.024259609943948546,0,0,11.053733031674208,60.81694966351241,SIGIRR;IL6;SAA1
dermatan sulfate proteoglycan biosynthetic process (GO:0050651),3/15,0.004078860474730785,0.024259609943948546,0,0,11.053733031674208,60.81694966351241,VCAN;BGN;DCN
endoderm development (GO:0007492),3/15,0.004078860474730785,0.024259609943948546,0,0,11.053733031674208,60.81694966351241,DUSP1;GATA4;LAMC1
myoblast differentiation (GO:0045445),3/15,0.004078860474730785,0.024259609943948546,0,0,11.053733031674208,60.81694966351241,TCF7L2;EPAS1;SDC1
positive regulation of sprouting angiogenesis (GO:1903672),3/15,0.004078860474730785,0.024259609943948546,0,0,11.053733031674208,60.81694966351241,FGF1;KLF4;FGF2
regulation of extracellular matrix disassembly (GO:0010715),3/15,0.004078860474730785,0.024259609943948546,0,0,11.053733031674208,60.81694966351241,IL6;LRP1;FGFR4
regulation of extracellular matrix organization (GO:1903053),3/15,0.004078860474730785,0.024259609943948546,0,0,11.053733031674208,60.81694966351241,LRP1;FGFR4;AGT
regulation of macrophage differentiation (GO:0045649),3/15,0.004078860474730785,0.024259609943948546,0,0,11.053733031674208,60.81694966351241,PRKCA;INHBA;FADD
regulation of phospholipase C activity (GO:1900274),3/15,0.004078860474730785,0.024259609943948546,0,0,11.053733031674208,60.81694966351241,KIT;ESR1;FGF2
cellular response to alcohol (GO:0097306),5/48,0.004157465349412292,0.024514535927327753,0,0,5.156448202959831,28.272030386799408,BLM;GNG2;RAD51;BRCA1;ADCY5
cellular response to ionizing radiation (GO:0071479),5/48,0.004157465349412292,0.024514535927327753,0,0,5.156448202959831,28.272030386799408,YAP1;BLM;RAD51;ECT2;CRYAB
positive regulation of endocytosis (GO:0045807),5/48,0.004157465349412292,0.024514535927327753,0,0,5.156448202959831,28.272030386799408,C3;VTN;LRP1;CCL21;CCL19
regulation of interleukin-2 production (GO:0032663),5/48,0.004157465349412292,0.024514535927327753,0,0,5.156448202959831,28.272030386799408,ZFP36;ANXA1;CR1;HOMER3;EZR
neuron projection morphogenesis (GO:0048812),9/140,0.004157688311618381,0.024514535927327753,0,0,3.060718537712725,16.781295519405166,CNTNAP2;PARD6B;RAB3A;CTNND2;MAPK8IP2;SGK1;PAK3;NEFH;PAX2
chondroitin sulfate metabolic process (GO:0030204),4/30,0.004190371102842424,0.024559125054888113,0,0,6.812837955695098,37.300056036540525,VCAN;CHPF;BGN;DCN
positive regulation of B cell proliferation (GO:0030890),4/30,0.004190371102842424,0.024559125054888113,0,0,6.812837955695098,37.300056036540525,VAV3;MEF2C;IRS2;TNFRSF4
regulation of vasoconstriction (GO:0019229),4/30,0.004190371102842424,0.024559125054888113,0,0,6.812837955695098,37.300056036540525,PER2;CAV1;ADRA1A;AGT
cellular response to molecule of bacterial origin (GO:0071219),8/115,0.004201282249706505,0.024559125054888113,0,0,3.3273594388246113,18.208527008231677,CXCL10;ZFP36;MEF2C;IL6;SIRPA;CCL2;CTSG;VIM
positive regulation of protein metabolic process (GO:0051247),8/115,0.004201282249706505,0.024559125054888113,0,0,3.3273594388246113,18.208527008231677,BARD1;PRKN;IL18;PAEP;INHBA;KLF4;FOXO1;AGT
cellular response to calcium ion (GO:0071277),6/69,0.004313405262735818,0.025128350658809685,0,0,4.228658205879163,23.029389311420907,MEF2C;CAPN3;PKD2;ECT2;SYT9;SYT7
cellular response to decreased oxygen levels (GO:0036294),6/69,0.004313405262735818,0.025128350658809685,0,0,4.228658205879163,23.029389311420907,OPRD1;TERT;EPAS1;PMAIP1;PTGS2;AQP1
negative regulation of mitotic cell cycle phase transition (GO:1901991),7/92,0.004448860850213192,0.02582176424226791,0,0,3.660757453666398,19.82339406051026,CDKN2C;CDKN2A;FAM107A;CCL2;PKD2;KLF4;AURKA
positive regulation of cellular component biogenesis (GO:0044089),7/92,0.004448860850213192,0.02582176424226791,0,0,3.660757453666398,19.82339406051026,VIL1;CDH5;CDT1;TAL1;SDC1;PRKCA;BAK1
cellular response to mechanical stimulus (GO:0071260),5/49,0.004546964765204428,0.02582176424226791,0,0,5.038997933884297,27.17680414155041,CHEK1;HABP4;BAK1;FADD;AQP1
mitotic cytokinesis (GO:0000281),5/49,0.004546964765204428,0.02582176424226791,0,0,5.038997933884297,27.17680414155041,RACGAP1;STMN1;ECT2;CEP55;CIT
regulation of smooth muscle cell proliferation (GO:0048660),5/49,0.004546964765204428,0.02582176424226791,0,0,5.038997933884297,27.17680414155041,TCF7L2;IL6;STAT1;IL18;PPARG
caveola assembly (GO:0070836),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,CAV2;CAV1
cellular response to salt stress (GO:0071472),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,CAPN3;AQP1
chemokine (C-X-C motif) ligand 12 signaling pathway (GO:0038146),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,CXCL12;CXCR4
establishment of protein localization to telomere (GO:0070200),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,TERT;BRCA2
establishment of T cell polarity (GO:0001768),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,CCL21;CCL19
forebrain regionalization (GO:0021871),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,BMP2;SIX3
mature conventional dendritic cell differentiation (GO:0097029),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,PRTN3;CCL19
metanephric distal tubule development (GO:0072235),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,PKD2;PAX2
metanephric epithelium development (GO:0072207),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,WT1;PAX2
metanephric mesenchymal cell differentiation (GO:0072162),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,STAT1;PAX2
metanephric renal vesicle morphogenesis (GO:0072283),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,SIX2;PAX2
monocyte extravasation (GO:0035696),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,PECAM1;SIRPA
negative regulation of B cell differentiation (GO:0045578),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,CR1;INHBA
negative regulation of metallopeptidase activity (GO:1905049),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,LRP1;TIMP1
negative regulation of regulatory T cell differentiation (GO:0045590),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,MDK;CTLA4
nephric duct development (GO:0072176),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,GATA3;PKD2
nephron tubule formation (GO:0072079),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,SIX1;PAX2
positive regulation of cardioblast differentiation (GO:0051891),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,GATA4;NKX2-5
positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,KDR;PRKD1
positive regulation of glycoprotein metabolic process (GO:1903020),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,CCL21;CCL19
positive regulation of mitochondrial depolarization (GO:0051901),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,KDR;DCN
positive regulation of prostaglandin biosynthetic process (GO:0031394),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,ANXA1;PTGS2
positive regulation of protein localization to cell cortex (GO:1904778),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,GPSM2;EPB41L2
regulation of cardioblast differentiation (GO:0051890),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,GATA4;NKX2-5
regulation of endothelial tube morphogenesis (GO:1901509),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,CXCL10;FGF1
regulation of guanyl-nucleotide exchange factor activity (GO:1905097),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,STMN1;MET
regulation of heart growth (GO:0060420),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,WT1;PROX1
regulation of type B pancreatic cell apoptotic process (GO:2000674),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,TCF7L2;IL6
response to prostaglandin (GO:0034694),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,CCL21;CCL19
response to salt stress (GO:0009651),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,CAPN3;AQP1
ventricular cardiac muscle cell differentiation (GO:0055012),2/5,0.00472443301368285,0.02582176424226791,0,0,29.423626787057938,157.5637486639694,MEF2C;NKX2-5
cellular response to cAMP (GO:0071320),4/31,0.004727928664077223,0.02582176424226791,0,0,6.560174687158814,35.1249339723523,WT1;PKD2;EZR;AQP1
regulation of cellular senescence (GO:2000772),4/31,0.004727928664077223,0.02582176424226791,0,0,6.560174687158814,35.1249339723523,TERT;CDKN2A;HMGA1;HMGA2
regulation of developmental growth (GO:0048638),4/31,0.004727928664077223,0.02582176424226791,0,0,6.560174687158814,35.1249339723523,STAT5A;STAT5B;SIX1;FGFR3
negative regulation of DNA-binding transcription factor activity (GO:0043433),9/143,0.004775819079971474,0.02604158627926845,0,0,2.9917328495138986,15.98838813288573,SIGIRR;TCF7L2;CDKN2A;PROX1;NFKBIE;PKD2;KLF4;TNFRSF4;ESR1
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),8/118,0.004906913575511745,0.02654383730945221,0,0,3.23611400041606,17.20677454807247,CXCL10;GNG2;S1PR1;ADRB1;ADRB2;ADRA1A;RAMP1;ADCY5
positive regulation of protein-containing complex assembly (GO:0031334),8/118,0.004906913575511745,0.02654383730945221,0,0,3.23611400041606,17.20677454807247,CDH5;CDT1;PARP1;TAL1;CD36;BAK1;ESR1;SKAP1
eosinophil chemotaxis (GO:0048245),3/16,0.004938026072239642,0.02654383730945221,0,0,10.202923773059519,54.185581546753575,CCL13;CCL21;CCL2
eosinophil migration (GO:0072677),3/16,0.004938026072239642,0.02654383730945221,0,0,10.202923773059519,54.185581546753575,CCL13;CCL21;CCL2
negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426),3/16,0.004938026072239642,0.02654383730945221,0,0,10.202923773059519,54.185581546753575,SOCS3;CAV1;BCL3
positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996),3/16,0.004938026072239642,0.02654383730945221,0,0,10.202923773059519,54.185581546753575,IL6;MDK;SELE
